NodeID,InterfaceID,DateTime,In_Averagebps,In_Minbps,In_Maxbps,In_TotalBytes,In_TotalPkts,In_AvgUniCastPkts,In_MinUniCastPkts,In_MaxUniCastPkts,In_AvgMultiCastPkts,In_MinMultiCastPkts,In_MaxMultiCastPkts,Out_Averagebps,Out_Minbps,Out_Maxbps,Out_TotalBytes,Out_TotalPkts,Out_AvgUniCastPkts,Out_MaxUniCastPkts,Out_MinUniCastPkts,Out_AvgMultiCastPkts,Out_MinMultiCastPkts,Out_MaxMultiCastPkts,Label
3071,10912,11/17/2018 9:02,33743.773,33743.773,33743.773,2277739,5843,10.820207,10.820207,10.820207,0,0,0,31018.939,31018.939,31018.939,2093810,7434,13.766459,13.766459,13.766459,0,0,0,0
3071,10912,11/17/2018 9:11,21881.936,21881.936,21881.936,1477053,4523,8.3757992,8.3757992,8.3757992,0,0,0,24860.336,24860.336,24860.336,1678098,6258,11.588714,11.588714,11.588714,0,0,0,0
3071,10912,11/17/2018 9:20,27447.082,27447.082,27447.082,1852706,4622,8.5591297,8.5591297,8.5591297,0,0,0,24987.949,24987.949,24987.949,1686712,6322,11.707231,11.707231,11.707231,0,0,0,0
3071,10912,11/17/2018 9:29,24978.701,24978.701,24978.701,1686039,4934,9.1371632,9.1371632,9.1371632,0,0,0,27379.697,27379.697,27379.697,1848104,6652,12.318689,12.318689,12.318689,0,0,0,0
3071,10912,11/17/2018 9:38,32172.584,32172.584,32172.584,2171745,5279,9.7754955,9.7754955,9.7754955,0,0,0,28204.166,28204.166,28204.166,1903865,7014,12.988317,12.988317,12.988317,0,0,0,0
3071,10912,11/17/2018 9:47,21626.121,21626.121,21626.121,1459743,4504,8.3408566,8.3408566,8.3408566,0,0,0,25829.275,25829.275,25829.275,1743452,6262,11.596457,11.596457,11.596457,0,0,0,0
3071,10912,11/17/2018 9:56,34674.5,34674.5,34674.5,2340564,6562,12.151669,12.151669,12.151669,0,0,0,32515.391,32515.391,32515.391,2194822,8335,15.434953,15.434953,15.434953,0,0,0,0
3071,10912,11/17/2018 10:05,41952.645,41952.645,41952.645,2832092,8097,14.992916,14.992916,14.992916,0,0,0,33440.652,33440.652,33440.652,2257474,9683,17.929655,17.929655,17.929655,0,0,0,0
3071,10912,11/17/2018 10:14,37720.516,37720.516,37720.516,2546026,6759,12.517202,12.517202,12.517202,0,0,0,33823.699,33823.699,33823.699,2283002,7416,13.733921,13.733921,13.733921,0,0,0,0
3071,10912,11/17/2018 10:23,24686.859,24686.859,24686.859,1666340,5007,9.2723503,9.2723503,9.2723503,0,0,0,28066.699,28066.699,28066.699,1894476,6905,12.787213,12.787213,12.787213,0,0,0,0
3071,10912,11/17/2018 10:32,24328.277,24328.277,24328.277,1642231,4729,8.7570219,8.7570219,8.7570219,0,0,0,25336.516,25336.516,25336.516,1710290,6501,12.03836,12.03836,12.03836,0,0,0,0
3071,10912,11/17/2018 10:41,21919.936,21919.936,21919.936,1479618,4607,8.531353,8.531353,8.531353,0,0,0,27094.908,27094.908,27094.908,1828934,6441,11.927598,11.927598,11.927598,0,0,0,0
3071,10912,11/17/2018 10:50,23538.252,23538.252,23538.252,1588856,4932,9.1331959,9.1331959,9.1331959,0,0,0,27068.08,27068.08,27068.08,1827123,6744,12.4887,12.4887,12.4887,0,0,0,0
3071,10912,11/17/2018 10:59,33266,33266,33266,2245424,5486,10.1594,10.1594,10.1594,0,0,0,28063.055,28063.055,28063.055,1894230,7170,13.277962,13.277962,13.277962,0,0,0,0
3071,10912,11/17/2018 11:08,44621.133,44621.133,44621.133,3012059,6666,12.343901,12.343901,12.343901,0,0,0,32621.734,32621.734,32621.734,2202064,8390,15.536353,15.536353,15.536353,0,0,0,0
3071,10912,11/17/2018 11:17,27427.096,27427.096,27427.096,1851357,4938,9.1443062,9.1443062,9.1443062,0,0,0,27142.197,27142.197,27142.197,1832126,6660,12.333147,12.333147,12.333147,0,0,0,0
3071,10912,11/17/2018 11:26,24434.576,24434.576,24434.576,1649311,5120,9.4816132,9.4816132,9.4816132,0,0,0,28590.871,28590.871,28590.871,1929857,6858,12.700176,12.700176,12.700176,0,0,0,0
3071,10912,11/17/2018 11:35,20839.215,20839.215,20839.215,1406709,4230,7.8329883,7.8329883,7.8329883,0,0,0,24685.697,24685.697,24685.697,1666358,5968,11.051365,11.051365,11.051365,0,0,0,0
3071,10912,11/17/2018 11:44,46752.855,46752.855,46752.855,3155774,7968,14.75576,14.75576,14.75576,0,0,0,37486.355,37486.355,37486.355,2530294,9721,18.002102,18.002102,18.002102,0,0,0,0
3071,10912,11/17/2018 11:53,22550.43,22550.43,22550.43,1522177,4574,8.4702425,8.4702425,8.4702425,0,0,0,23518.135,23518.135,23518.135,1587498,6320,11.703527,11.703527,11.703527,0,0,0,0
3071,10912,11/17/2018 12:02,36401.926,36401.926,36401.926,2457167,6737,12.475738,12.475738,12.475738,0,0,0,31653.877,31653.877,31653.877,2136669,7649,14.164601,14.164601,14.164601,0,0,0,0
3071,10912,11/17/2018 12:11,21495.514,21495.514,21495.514,1451011,4632,8.5774002,8.5774002,8.5774002,0,0,0,27339.418,27339.418,27339.418,1845492,6424,11.895773,11.895773,11.895773,0,0,0,0
3071,10912,11/17/2018 12:20,21913.252,21913.252,21913.252,1479124,4482,8.3001146,8.3001146,8.3001146,0,0,0,25488.027,25488.027,25488.027,1720418,6290,11.648309,11.648309,11.648309,0,0,0,0
3071,10912,11/17/2018 12:29,24482.627,24482.627,24482.627,1652650,4754,8.8033161,8.8033161,8.8033161,0,0,0,26584.104,26584.104,26584.104,1794506,6453,11.949474,11.949474,11.949474,0,0,0,0
3071,10912,11/17/2018 12:38,21852.889,21852.889,21852.889,1475135,4411,8.1681585,8.1681585,8.1681585,0,0,0,25449.295,25449.295,25449.295,1717903,6167,11.419868,11.419868,11.419868,0,0,0,0
3071,10912,11/17/2018 12:47,25812.014,25812.014,25812.014,1742438,4966,9.1956253,9.1956253,9.1956253,0,0,0,26866.424,26866.424,26866.424,1813616,6724,12.450943,12.450943,12.450943,0,0,0,0
3071,10912,11/17/2018 12:56,26958.689,26958.689,26958.689,1819739,4929,9.1276398,9.1276398,9.1276398,0,0,0,27121.027,27121.027,27121.027,1830697,6612,12.24426,12.24426,12.24426,0,0,0,0
3071,10912,11/17/2018 13:05,35456.34,35456.34,35456.34,2393339,5688,10.533175,10.533175,10.533175,0,0,0,29939.799,29939.799,29939.799,2020967,7387,13.679423,13.679423,13.679423,0,0,0,0
3071,10912,11/17/2018 13:14,29387.484,29387.484,29387.484,1984087,5841,10.814312,10.814312,10.814312,0,0,0,37749.012,37749.012,37749.012,2548613,8105,15.005993,15.005993,15.005993,0,0,0,0
3071,10912,11/17/2018 13:23,39365.293,39365.293,39365.293,2657351,7721,14.297106,14.297106,14.297106,0,0,0,46332.074,46332.074,46332.074,3127643,9919,18.36718,18.36718,18.36718,0,0,0,0
3071,10912,11/17/2018 13:32,23981.426,23981.426,23981.426,1618677,5573,10.320811,10.320811,10.320811,0,0,0,27853.205,27853.205,27853.205,1880011,6543,12.117185,12.117185,12.117185,0,0,0,0
3071,10912,11/17/2018 13:41,32586.975,32586.975,32586.975,2199654,6204,11.488715,11.488715,11.488715,0,0,0,31907,31907,31907,2153755,7959,14.738667,14.738667,14.738667,0,0,0,0
3071,10912,11/17/2018 13:50,25985.938,25985.938,25985.938,1754128,4496,8.3255596,8.3255596,8.3255596,0,0,0,24406.021,24406.021,24406.021,1647479,6213,11.505049,11.505049,11.505049,0,0,0,0
3071,10912,11/17/2018 13:59,23900.168,23900.168,23900.168,1613239,4720,8.7408619,8.7408619,8.7408619,0,0,0,26184.584,26184.584,26184.584,1767435,6404,11.859424,11.859424,11.859424,0,0,0,0
3071,10912,11/17/2018 14:08,88729.813,88729.813,88729.813,5989526,17346,32.120808,32.120808,32.120808,0,0,0,93855.5,93855.5,93855.5,6335525,19395,35.915085,35.915085,35.915085,0,0,0,0
3071,10912,11/17/2018 14:17,85472.133,85472.133,85472.133,5769456,13627,25.234804,25.234804,25.234804,0,0,0,101363.51,101363.51,101363.51,6842140,15397,28.512533,28.512533,28.512533,0,0,0,0
3071,10912,11/17/2018 14:26,58145.906,58145.906,58145.906,3924908,6788,12.57018,12.57018,12.57018,0,0,0,32614.174,32614.174,32614.174,2201490,8094,14.988663,14.988663,14.988663,0,0,0,0
3071,10912,11/17/2018 14:35,22260.383,22260.383,22260.383,1502555,4615,8.5464144,8.5464144,8.5464144,0,0,0,27255.326,27255.326,27255.326,1839709,6376,11.807571,11.807571,11.807571,0,0,0,0
3071,10912,11/17/2018 14:44,22655.717,22655.717,22655.717,1529284,4660,8.6294994,8.6294994,8.6294994,0,0,0,25911.016,25911.016,25911.016,1749020,6480,11.999819,11.999819,11.999819,0,0,0,0
3071,10912,11/17/2018 14:53,60681.816,60681.816,60681.816,4096203,6403,11.856885,11.856885,11.856885,0,0,0,26831.455,26831.455,26831.455,1811203,7520,13.925312,13.925312,13.925312,0,0,0,0
3071,10912,11/17/2018 15:02,141500.78,141500.78,141500.78,9551170,11785,21.824377,21.824377,21.824377,0,0,0,38864.406,38864.406,38864.406,2623311,11851,21.9466,21.9466,21.9466,0,0,0,0
3071,10912,11/17/2018 15:11,59708.27,59708.27,59708.27,4030369,6517,12.068336,12.068336,12.068336,0,0,0,29551.496,29551.496,29551.496,1994756,7734,14.322006,14.322006,14.322006,0,0,0,0
3071,10912,11/17/2018 15:20,21515.467,21515.467,21515.467,1452358,4393,8.1348267,8.1348267,8.1348267,0,0,0,25131.93,25131.93,25131.93,1696480,6130,11.351352,11.351352,11.351352,0,0,0,0
3071,10912,11/17/2018 15:29,31261.025,31261.025,31261.025,2110090,6007,11.124228,11.124228,11.124228,0,0,0,30308.656,30308.656,30308.656,2045806,7720,14.296494,14.296494,14.296494,0,0,0,0
3071,10912,11/17/2018 15:38,20791.182,20791.182,20791.182,1403426,4257,7.8832145,7.8832145,7.8832145,0,0,0,24589.037,24589.037,24589.037,1659785,6044,11.192424,11.192424,11.192424,0,0,0,0
3071,10912,11/17/2018 15:47,29276.107,29276.107,29276.107,1976167,5081,9.4091177,9.4091177,9.4091177,0,0,0,27328.67,27328.67,27328.67,1844713,6791,12.575736,12.575736,12.575736,0,0,0,0
3071,10912,11/17/2018 15:56,22410.594,22410.594,22410.594,1512738,4713,8.7276459,8.7276459,8.7276459,0,0,0,26279.426,26279.426,26279.426,1773888,6424,11.896116,11.896116,11.896116,0,0,0,0
3071,10912,11/17/2018 16:05,31014.25,31014.25,31014.25,2093554,5501,10.186588,10.186588,10.186588,0,0,0,29919.631,29919.631,29919.631,2019664,7283,13.486444,13.486444,13.486444,0,0,0,0
3071,10912,11/17/2018 16:14,22700.586,22700.586,22700.586,1532357,4599,8.5162916,8.5162916,8.5162916,0,0,0,24852.09,24852.09,24852.09,1677590,6349,11.756889,11.756889,11.756889,0,0,0,0
3071,10912,11/17/2018 16:23,25511.676,25511.676,25511.676,1722020,4946,9.1593561,9.1593561,9.1593561,0,0,0,27086.922,27086.922,27086.922,1828348,6730,12.463094,12.463094,12.463094,0,0,0,0
3071,10912,11/17/2018 16:32,21656.701,21656.701,21656.701,1461837,4547,8.4203148,8.4203148,8.4203148,0,0,0,26493.797,26493.797,26493.797,1788343,6233,11.542517,11.542517,11.542517,0,0,0,0
3071,10912,11/17/2018 16:41,42518.238,42518.238,42518.238,2870012,6780,12.555421,12.555421,12.555421,0,0,0,33231.289,33231.289,33231.289,2243136,8484,15.710942,15.710942,15.710942,0,0,0,0
3071,10912,11/17/2018 16:50,21188.813,21188.813,21188.813,1430240,4426,8.1963243,8.1963243,8.1963243,0,0,0,25001.24,25001.24,25001.24,1687578,6197,11.475965,11.475965,11.475965,0,0,0,0
3071,10912,11/17/2018 16:59,24998.352,24998.352,24998.352,1687463,4850,8.9810858,8.9810858,8.9810858,0,0,0,27130.494,27130.494,27130.494,1831389,6611,12.242053,12.242053,12.242053,0,0,0,0
3071,10912,11/17/2018 17:08,33225.676,33225.676,33225.676,2242767,5662,10.485027,10.485027,10.485027,0,0,0,29649.404,29649.404,29649.404,2001365,7427,13.753496,13.753496,13.753496,0,0,0,0
3071,10912,11/17/2018 17:17,29099.975,29099.975,29099.975,1964278,5129,9.4980049,9.4980049,9.4980049,0,0,0,27580.117,27580.117,27580.117,1861686,6842,12.670179,12.670179,12.670179,0,0,0,0
3071,10912,11/17/2018 17:26,38702.367,38702.367,38702.367,2613054,6575,12.172924,12.172924,12.172924,0,0,0,31818.762,31818.762,31818.762,2148296,8213,15.20551,15.20551,15.20551,0,0,0,0
3071,10912,11/17/2018 17:35,31795.982,31795.982,31795.982,2146075,5076,9.4006739,9.4006739,9.4006739,0,0,0,25064.627,25064.627,25064.627,1691741,6588,12.200874,12.200874,12.200874,0,0,0,0
3071,10912,11/17/2018 17:44,21953.494,21953.494,21953.494,1481969,4572,8.4660492,8.4660492,8.4660492,0,0,0,26557.514,26557.514,26557.514,1792763,6327,11.715812,11.715812,11.715812,0,0,0,0
3071,10912,11/17/2018 17:53,22742.33,22742.33,22742.33,1535086,4622,8.5593777,8.5593777,8.5593777,0,0,0,25410.604,25410.604,25410.604,1715192,6412,11.874239,11.874239,11.874239,0,0,0,0
3071,10912,11/17/2018 18:02,32241.896,32241.896,32241.896,2176361,5840,10.814651,10.814651,10.814651,0,0,0,31242.861,31242.861,31242.861,2108925,7539,13.960899,13.960899,13.960899,0,0,0,0
3071,10912,11/17/2018 18:11,56582.512,56582.512,56582.512,3819377,6288,11.644269,11.644269,11.644269,0,0,0,28915.891,28915.891,28915.891,1951852,7532,13.947938,13.947938,13.947938,0,0,0,0
3071,10912,11/17/2018 18:20,101820.97,101820.97,101820.97,6872820,10086,18.678036,18.678036,18.678036,0,0,0,33615.652,33615.652,33615.652,2269025,10016,18.548405,18.548405,18.548405,0,0,0,0
3071,10912,11/17/2018 18:29,58959.863,58959.863,58959.863,3979966,6158,11.403202,11.403202,11.403202,0,0,0,26518.654,26518.654,26518.654,1790088,7361,13.630881,13.630881,13.630881,0,0,0,0
3071,10912,11/17/2018 18:38,56503.773,56503.773,56503.773,3814283,6180,11.443609,11.443609,11.443609,0,0,0,27303.859,27303.859,27303.859,1843145,7438,13.773069,13.773069,13.773069,0,0,0,0
3071,10912,11/17/2018 18:47,23686.195,23686.195,23686.195,1598796,4823,8.9316053,8.9316053,8.9316053,0,0,0,27715.348,27715.348,27715.348,1870760,6641,12.298319,12.298319,12.298319,0,0,0,0
